Código;;;Nome;;;Fornecedor;;;;Localidade;Conta;;Nº Documento;;Dependência;;;;Dt. Aquisição;;Vl. Aquisição;Vl. Deprec.;;;;;Vl. Atual;;;;Status;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001734;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001735;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001736;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001737;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001738;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001739;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001740;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001741;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001742;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001743;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001744;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001745;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001746;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001747;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001748;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001749;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001750;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001751;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001752;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001753;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001754;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001755;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001756;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001757;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001758;;;1.003 - BANCO DE MADEIRA BANCOS MODELO Z ESTOFADO BARCELONA 2MT COM GENUFLEXORES 2MT;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SECRETARIA;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001759;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO GENUFLEXÓRIO 2 M;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001760;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO GENUFLEXÓRIO 2 M;;;ZANOMAD MOVEIS LTDA;;;;BR 09-0565;1101;;12;;SALA DE REUNIÃO;;;;31/08/2024;;1,00;0,15;;;;;0,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001762;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001763;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001764;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001765;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001766;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001767;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001768;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001769;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001770;;;58.001 - ESTANTES MUSICAIS ESTANTE MUSICAL;;;ADM - JUARA - MT;;;;DR;1101;;610;;;;;;31/10/2019;;0,72;0,71;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001771;;;20.001 - IMPRESSORA IMPRESSORA HP LASER JET;;;CREATIVE COPIAS LTDA;;;;BR 09-0565;1105;;320004;;;;;;04/10/2024;;1.134,00;245,70;;;;;888,30;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001772;;;18 - MICROFONE MICROFONE COM SUPORTE ;;;NC;;;;BR 09-0565;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001773;;;17.001 - CAIXA DE SOM CAIXA DE SOM STANER;;;CLAUDECIR APARECIDO LEITE;;;;BR 09-0565;1101;;10;;TROCADOR MASCULINO;;;;31/10/2024;;1,00;0,13;;;;;0,87;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001774;;;17.001 - CAIXA DE SOM CAIXA DE SOM STANER;;;CLAUDECIR APARECIDO LEITE;;;;BR 09-0565;1101;;10;;TROCADOR FEMININO;;;;31/10/2024;;1,00;0,13;;;;;0,87;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001779;;;18 - MICROFONE MICROFONE A LAPELA WIRELESS;;;NC;;;;BR 09-0565;1101;;0;;SALÃO DE CULTO;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001780;;;18 - MICROFONE MICROFONE (MISAKI) SEM FIO;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001781;;;18 - MICROFONE MICROFONE (MISAKI) SEM FIO;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001782;;;16 - PAINEL DE CONTROLE DE SOM PAINEL CONTROLE DE SOM (NOVIK);;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001785;;;14 - VENTILADOR VENTILADOR (VENTISUL);;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001787;;;14 - VENTILADOR VENTILADOR (TRON);;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001788;;;14 - VENTILADOR VENTILADOR (TRON);;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001789;;;21 - ÓRGÃOS E INSTRUMENTOS ORGAO (MD ? 10L) COM BANQUETA;;;NC;;;;DR;1102;;0;;;;;;31/12/2006;;2.000,00;1.934,15;;;;;65,85;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001791;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 3,25 M;;;FABRICA DE MOVEIS XINGU LTDA;;;;DR;1101;;74;;;;;;08/08/2011;;128,57;120,28;;;;;8,29;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001792;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 3,25 M;;;FABRICA DE MOVEIS XINGU LTDA;;;;DR;1101;;74;;;;;;08/08/2011;;128,57;120,28;;;;;8,29;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001793;;;14 - VENTILADOR ;;;ELETROMAR MOVEIS E ELETRODOMESTICOS LTDA;;;;DR;1101;;210234;;;;;;17/05/2023;;339,00;84,90;;;;;254,10;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001794;;;14 - VENTILADOR ;;;ELETROMAR MOVEIS E ELETRODOMESTICOS LTDA;;;;DR;1101;;210152;;;;;;17/05/2023;;339,00;84,90;;;;;254,10;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001795;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,80 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001796;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 1,80 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001797;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,00 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001798;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001799;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001800;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001801;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001802;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001803;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001804;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001805;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001806;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001807;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001808;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001809;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO BANCOS DE MADEIRA 2,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;0,99;;;;;0,01;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001810;;;1 - BANCO DE MADEIRA  /  GENUFLEXÓRIO GENUFLEXORIO 1,60 M;;;NC;;;;DR;1101;;0;;;;;;31/12/2006;;1,00;1,00;;;;;0,00;;;;Depreciado;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001811;;;68.001 - AR CONDICIONADO VIX 18.000 BTUS;;;TERMOLINE AR CONDICIONADO LTDA;;;;BR 09-0565;1101;;10520;;ESPAÇO INFANTIL;;;;01/11/2024;;3.999,00;399,96;;;;;3.599,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001812;;;68.001 - AR CONDICIONADO VIX 18.000 BTUS;;;TERMOLINE AR CONDICIONADO LTDA;;;;BR 09-0565;1101;;10520;;ESPAÇO INFANTIL;;;;01/11/2024;;3.999,00;399,96;;;;;3.599,04;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001813;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001814;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001815;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001816;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001817;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001818;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001819;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001820;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001821;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001822;;;14.002 - VENTILADOR DE  PAREDE VENT Q600P NY 127 220V BR110W QUALITAS;;;REQUINTE VENTILAÇÃO LTDA;;;;BR 09-0565;1101;;148;;;;;;03/12/2024;;440,00;40,37;;;;;399,63;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001823;;;68.001 - AR CONDICIONADO SPLIT TCL HW 22K 220F;;;FRIOVIX COMERCIO DE REFRIGERACAO LTDA;;;;BR 09-0565;1101;;705043;;;;;;30/01/2025;;4.500,85;375,10;;;;;4.125,75;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001824;;;68.001 - AR CONDICIONADO SPLIT TCL HW 22K 220F;;;FRIOVIX COMERCIO DE REFRIGERACAO LTDA;;;;BR 09-0565;1101;;705043;;;;;;30/01/2025;;4.500,85;375,10;;;;;4.125,75;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001825;;;68.001 - AR CONDICIONADO SPLIT VIX HW 30K 220;;;FRIOVIX COMERCIO DE REFRIGERACAO LTDA;;;;BR 09-0565;1101;;705043;;;;;;30/01/2025;;5.473,26;456,10;;;;;5.017,16;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09-0565 / 001826;;;68.001 - AR CONDICIONADO SPLIT VIX HW 30K 220;;;FRIOVIX COMERCIO DE REFRIGERACAO LTDA;;;;BR 09-0565;1101;;705043;;;;;;30/01/2025;;5.473,26;456,10;;;;;5.017,16;;;;Ativo;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
